vocabulary size: 137
n tunes: 23636
n train tunes: 22452.0
n validation tunes: 1184.0
389/3508 (epoch 0.554) train_loss=398.64032519 time/batch=7.75s
390/3508 (epoch 0.556) train_loss=708.10567432 time/batch=13.56s
391/3508 (epoch 0.557) train_loss=486.00607083 time/batch=9.31s
392/3508 (epoch 0.559) train_loss=445.57985979 time/batch=8.98s
393/3508 (epoch 0.560) train_loss=597.59288745 time/batch=11.08s
394/3508 (epoch 0.562) train_loss=412.66582554 time/batch=7.97s
395/3508 (epoch 0.563) train_loss=458.97902342 time/batch=8.96s
396/3508 (epoch 0.564) train_loss=648.74852734 time/batch=12.12s
397/3508 (epoch 0.566) train_loss=508.58967166 time/batch=9.83s
398/3508 (epoch 0.567) train_loss=435.25743779 time/batch=8.08s
399/3508 (epoch 0.569) train_loss=525.32319580 time/batch=9.89s
400/3508 (epoch 0.570) train_loss=732.64254327 time/batch=13.70s
401/3508 (epoch 0.572) train_loss=517.76353261 time/batch=10.18s
402/3508 (epoch 0.573) train_loss=495.20650460 time/batch=9.61s
403/3508 (epoch 0.574) train_loss=595.83328140 time/batch=11.10s
404/3508 (epoch 0.576) train_loss=424.76524021 time/batch=7.91s
405/3508 (epoch 0.577) train_loss=512.62944351 time/batch=9.75s
406/3508 (epoch 0.579) train_loss=385.39019239 time/batch=7.67s
407/3508 (epoch 0.580) train_loss=685.82093651 time/batch=12.88s
408/3508 (epoch 0.582) train_loss=564.24495028 time/batch=10.71s
409/3508 (epoch 0.583) train_loss=654.16039787 time/batch=12.46s
410/3508 (epoch 0.584) train_loss=380.20744997 time/batch=7.28s
411/3508 (epoch 0.586) train_loss=451.90657760 time/batch=8.81s
412/3508 (epoch 0.587) train_loss=340.67972837 time/batch=6.90s
413/3508 (epoch 0.589) train_loss=331.84834213 time/batch=6.47s
414/3508 (epoch 0.590) train_loss=504.42426834 time/batch=9.51s
415/3508 (epoch 0.591) train_loss=440.83009279 time/batch=8.38s
416/3508 (epoch 0.593) train_loss=356.65771401 time/batch=7.11s
417/3508 (epoch 0.594) train_loss=254.02790428 time/batch=5.25s
418/3508 (epoch 0.596) train_loss=331.75583104 time/batch=6.42s
419/3508 (epoch 0.597) train_loss=509.97461947 time/batch=9.74s
420/3508 (epoch 0.599) train_loss=442.79207402 time/batch=8.90s
421/3508 (epoch 0.600) train_loss=474.29045727 time/batch=9.33s
422/3508 (epoch 0.601) train_loss=571.88503674 time/batch=10.57s
423/3508 (epoch 0.603) train_loss=569.20319374 time/batch=10.64s
424/3508 (epoch 0.604) train_loss=269.95670150 time/batch=5.48s
425/3508 (epoch 0.606) train_loss=401.95524717 time/batch=7.85s
426/3508 (epoch 0.607) train_loss=522.29103475 time/batch=10.06s
427/3508 (epoch 0.609) train_loss=684.43816709 time/batch=12.80s
428/3508 (epoch 0.610) train_loss=430.56146735 time/batch=8.24s
429/3508 (epoch 0.611) train_loss=365.59105288 time/batch=7.38s
430/3508 (epoch 0.613) train_loss=578.70315161 time/batch=10.92s
431/3508 (epoch 0.614) train_loss=451.13119558 time/batch=8.70s
432/3508 (epoch 0.616) train_loss=692.72771823 time/batch=12.88s
433/3508 (epoch 0.617) train_loss=445.15666339 time/batch=8.51s
434/3508 (epoch 0.619) train_loss=553.74881738 time/batch=10.55s
435/3508 (epoch 0.620) train_loss=473.21945403 time/batch=9.09s
436/3508 (epoch 0.621) train_loss=440.24596349 time/batch=8.60s
437/3508 (epoch 0.623) train_loss=588.49702830 time/batch=10.94s
438/3508 (epoch 0.624) train_loss=445.32308094 time/batch=8.49s
439/3508 (epoch 0.626) train_loss=456.27392105 time/batch=9.01s
440/3508 (epoch 0.627) train_loss=717.69985656 time/batch=13.32s
441/3508 (epoch 0.629) train_loss=518.05844028 time/batch=9.61s
442/3508 (epoch 0.630) train_loss=434.57694560 time/batch=8.41s
443/3508 (epoch 0.631) train_loss=322.38859962 time/batch=6.14s
444/3508 (epoch 0.633) train_loss=311.42486509 time/batch=6.29s
445/3508 (epoch 0.634) train_loss=337.75055980 time/batch=6.91s
446/3508 (epoch 0.636) train_loss=568.08050959 time/batch=10.54s
447/3508 (epoch 0.637) train_loss=659.35411845 time/batch=12.62s
448/3508 (epoch 0.639) train_loss=519.66086236 time/batch=9.83s
449/3508 (epoch 0.640) train_loss=388.86799400 time/batch=7.63s
450/3508 (epoch 0.641) train_loss=489.24011736 time/batch=9.37s
451/3508 (epoch 0.643) train_loss=338.66880220 time/batch=6.76s
452/3508 (epoch 0.644) train_loss=328.97135793 time/batch=6.61s
453/3508 (epoch 0.646) train_loss=569.29073277 time/batch=10.74s
454/3508 (epoch 0.647) train_loss=355.23491600 time/batch=7.00s
455/3508 (epoch 0.648) train_loss=476.91095503 time/batch=9.26s
456/3508 (epoch 0.650) train_loss=389.94783130 time/batch=7.61s
457/3508 (epoch 0.651) train_loss=343.14731056 time/batch=6.58s
458/3508 (epoch 0.653) train_loss=467.46151646 time/batch=9.05s
459/3508 (epoch 0.654) train_loss=771.66580512 time/batch=14.11s
460/3508 (epoch 0.656) train_loss=698.50372201 time/batch=13.47s
461/3508 (epoch 0.657) train_loss=375.94027937 time/batch=7.32s
462/3508 (epoch 0.658) train_loss=350.63514799 time/batch=7.20s
463/3508 (epoch 0.660) train_loss=526.80127656 time/batch=10.17s
464/3508 (epoch 0.661) train_loss=409.09026170 time/batch=7.90s
465/3508 (epoch 0.663) train_loss=351.72272249 time/batch=7.00s
466/3508 (epoch 0.664) train_loss=355.20263043 time/batch=7.21s
467/3508 (epoch 0.666) train_loss=349.53458485 time/batch=6.92s
468/3508 (epoch 0.667) train_loss=510.91909269 time/batch=10.14s
469/3508 (epoch 0.668) train_loss=437.47258908 time/batch=8.17s
470/3508 (epoch 0.670) train_loss=412.95157202 time/batch=7.93s
471/3508 (epoch 0.671) train_loss=438.28914671 time/batch=8.51s
472/3508 (epoch 0.673) train_loss=749.82955369 time/batch=14.27s
473/3508 (epoch 0.674) train_loss=456.56612750 time/batch=9.51s
474/3508 (epoch 0.676) train_loss=391.09968021 time/batch=3.90s
475/3508 (epoch 0.677) train_loss=344.57707237 time/batch=3.07s
476/3508 (epoch 0.678) train_loss=305.58295218 time/batch=2.75s
477/3508 (epoch 0.680) train_loss=478.68605688 time/batch=5.33s
478/3508 (epoch 0.681) train_loss=423.68615702 time/batch=8.09s
479/3508 (epoch 0.683) train_loss=497.14618071 time/batch=9.88s
480/3508 (epoch 0.684) train_loss=579.14123104 time/batch=10.92s
481/3508 (epoch 0.686) train_loss=422.76078413 time/batch=7.87s
482/3508 (epoch 0.687) train_loss=394.55057527 time/batch=7.74s
483/3508 (epoch 0.688) train_loss=366.88599956 time/batch=7.20s
484/3508 (epoch 0.690) train_loss=429.47182223 time/batch=8.45s
485/3508 (epoch 0.691) train_loss=334.04565660 time/batch=6.63s
486/3508 (epoch 0.693) train_loss=367.54180150 time/batch=7.20s
487/3508 (epoch 0.694) train_loss=506.26507457 time/batch=9.70s
488/3508 (epoch 0.696) train_loss=416.69594640 time/batch=8.17s
489/3508 (epoch 0.697) train_loss=489.95550231 time/batch=9.28s
490/3508 (epoch 0.698) train_loss=469.21761561 time/batch=9.24s
491/3508 (epoch 0.700) train_loss=588.45550043 time/batch=10.84s
492/3508 (epoch 0.701) train_loss=545.94236204 time/batch=10.32s
493/3508 (epoch 0.703) train_loss=448.91780915 time/batch=8.40s
494/3508 (epoch 0.704) train_loss=475.45765364 time/batch=9.39s
495/3508 (epoch 0.706) train_loss=439.70180770 time/batch=8.54s
496/3508 (epoch 0.707) train_loss=397.34043181 time/batch=7.88s
497/3508 (epoch 0.708) train_loss=325.03263258 time/batch=6.47s
498/3508 (epoch 0.710) train_loss=457.21521352 time/batch=9.17s
499/3508 (epoch 0.711) train_loss=389.96976936 time/batch=7.54s
500/3508 (epoch 0.713) train_loss=340.55123587 time/batch=6.71s
501/3508 (epoch 0.714) train_loss=538.78626748 time/batch=10.30s
502/3508 (epoch 0.715) train_loss=531.71836454 time/batch=10.66s
503/3508 (epoch 0.717) train_loss=324.95478960 time/batch=6.48s
504/3508 (epoch 0.718) train_loss=399.21930541 time/batch=7.64s
505/3508 (epoch 0.720) train_loss=420.94719648 time/batch=8.70s
506/3508 (epoch 0.721) train_loss=470.86585841 time/batch=9.17s
507/3508 (epoch 0.723) train_loss=485.89537292 time/batch=9.61s
508/3508 (epoch 0.724) train_loss=472.96014591 time/batch=9.21s
509/3508 (epoch 0.725) train_loss=557.23308571 time/batch=10.56s
510/3508 (epoch 0.727) train_loss=403.24824325 time/batch=7.81s
511/3508 (epoch 0.728) train_loss=332.93994404 time/batch=6.87s
512/3508 (epoch 0.730) train_loss=419.37806911 time/batch=8.65s
513/3508 (epoch 0.731) train_loss=408.85098888 time/batch=7.84s
514/3508 (epoch 0.733) train_loss=468.85495678 time/batch=9.30s
515/3508 (epoch 0.734) train_loss=337.47444487 time/batch=6.97s
516/3508 (epoch 0.735) train_loss=312.23489091 time/batch=6.52s
517/3508 (epoch 0.737) train_loss=644.97358312 time/batch=12.78s
518/3508 (epoch 0.738) train_loss=585.03352474 time/batch=11.13s
519/3508 (epoch 0.740) train_loss=503.27060262 time/batch=9.88s
520/3508 (epoch 0.741) train_loss=508.54423114 time/batch=10.13s
521/3508 (epoch 0.743) train_loss=417.95121983 time/batch=8.36s
522/3508 (epoch 0.744) train_loss=360.51926956 time/batch=7.35s
523/3508 (epoch 0.745) train_loss=378.97886530 time/batch=7.66s
524/3508 (epoch 0.747) train_loss=453.50468251 time/batch=9.32s
525/3508 (epoch 0.748) train_loss=417.25073902 time/batch=8.64s
526/3508 (epoch 0.750) train_loss=441.03680051 time/batch=9.04s
527/3508 (epoch 0.751) train_loss=742.88059832 time/batch=14.19s
528/3508 (epoch 0.753) train_loss=441.40504290 time/batch=9.02s
529/3508 (epoch 0.754) train_loss=523.68934059 time/batch=10.06s
530/3508 (epoch 0.755) train_loss=545.59630024 time/batch=10.67s
531/3508 (epoch 0.757) train_loss=491.11095330 time/batch=9.62s
532/3508 (epoch 0.758) train_loss=341.32893156 time/batch=7.10s
533/3508 (epoch 0.760) train_loss=491.91979696 time/batch=9.94s
534/3508 (epoch 0.761) train_loss=416.61383523 time/batch=8.67s
535/3508 (epoch 0.763) train_loss=416.70743229 time/batch=8.26s
536/3508 (epoch 0.764) train_loss=316.00203062 time/batch=6.70s
537/3508 (epoch 0.765) train_loss=537.32745837 time/batch=10.35s
538/3508 (epoch 0.767) train_loss=317.57636668 time/batch=6.73s
539/3508 (epoch 0.768) train_loss=512.85434465 time/batch=10.04s
540/3508 (epoch 0.770) train_loss=423.93081183 time/batch=8.55s
541/3508 (epoch 0.771) train_loss=420.82948219 time/batch=8.40s
542/3508 (epoch 0.772) train_loss=486.66845412 time/batch=9.81s
543/3508 (epoch 0.774) train_loss=499.52850958 time/batch=9.90s
544/3508 (epoch 0.775) train_loss=320.15575354 time/batch=6.73s
545/3508 (epoch 0.777) train_loss=484.56120236 time/batch=9.64s
546/3508 (epoch 0.778) train_loss=449.72200712 time/batch=8.97s
547/3508 (epoch 0.780) train_loss=441.54590402 time/batch=8.73s
548/3508 (epoch 0.781) train_loss=391.15175937 time/batch=7.89s
549/3508 (epoch 0.782) train_loss=496.16157981 time/batch=9.78s
550/3508 (epoch 0.784) train_loss=459.41621262 time/batch=9.37s
551/3508 (epoch 0.785) train_loss=438.65654881 time/batch=8.12s
552/3508 (epoch 0.787) train_loss=309.70074239 time/batch=6.76s
553/3508 (epoch 0.788) train_loss=534.71199114 time/batch=10.60s
554/3508 (epoch 0.790) train_loss=418.22828089 time/batch=8.44s
555/3508 (epoch 0.791) train_loss=376.87566056 time/batch=7.64s
556/3508 (epoch 0.792) train_loss=398.45758873 time/batch=8.20s
557/3508 (epoch 0.794) train_loss=382.93814733 time/batch=7.68s
558/3508 (epoch 0.795) train_loss=526.41744183 time/batch=10.54s
559/3508 (epoch 0.797) train_loss=538.21728761 time/batch=10.34s
560/3508 (epoch 0.798) train_loss=499.79830601 time/batch=9.82s
561/3508 (epoch 0.800) train_loss=336.81071368 time/batch=6.98s
562/3508 (epoch 0.801) train_loss=509.86134946 time/batch=9.88s
563/3508 (epoch 0.802) train_loss=425.89559049 time/batch=8.68s
564/3508 (epoch 0.804) train_loss=350.10691604 time/batch=7.01s
565/3508 (epoch 0.805) train_loss=523.20182363 time/batch=9.53s
566/3508 (epoch 0.807) train_loss=406.88124571 time/batch=7.85s
567/3508 (epoch 0.808) train_loss=511.44931543 time/batch=9.96s
568/3508 (epoch 0.810) train_loss=393.09629661 time/batch=7.91s
569/3508 (epoch 0.811) train_loss=492.48284172 time/batch=9.92s
570/3508 (epoch 0.812) train_loss=426.66560412 time/batch=8.83s
571/3508 (epoch 0.814) train_loss=703.66505729 time/batch=13.49s
572/3508 (epoch 0.815) train_loss=733.51262784 time/batch=13.53s
573/3508 (epoch 0.817) train_loss=368.53112180 time/batch=7.49s
574/3508 (epoch 0.818) train_loss=480.76200322 time/batch=9.52s
575/3508 (epoch 0.820) train_loss=415.49012507 time/batch=8.69s
576/3508 (epoch 0.821) train_loss=344.73739270 time/batch=7.16s
577/3508 (epoch 0.822) train_loss=415.84403033 time/batch=8.69s
578/3508 (epoch 0.824) train_loss=406.52345323 time/batch=8.76s
579/3508 (epoch 0.825) train_loss=380.43169566 time/batch=6.21s
580/3508 (epoch 0.827) train_loss=387.72778074 time/batch=3.52s
581/3508 (epoch 0.828) train_loss=348.31167205 time/batch=3.32s
582/3508 (epoch 0.830) train_loss=417.91532020 time/batch=4.05s
583/3508 (epoch 0.831) train_loss=483.34711024 time/batch=7.48s
584/3508 (epoch 0.832) train_loss=650.65222508 time/batch=6.29s
585/3508 (epoch 0.834) train_loss=433.33170124 time/batch=4.06s
586/3508 (epoch 0.835) train_loss=341.53725031 time/batch=3.16s
587/3508 (epoch 0.837) train_loss=333.00549169 time/batch=3.06s
588/3508 (epoch 0.838) train_loss=327.87477028 time/batch=3.13s
589/3508 (epoch 0.839) train_loss=539.22486836 time/batch=4.69s
590/3508 (epoch 0.841) train_loss=339.22878148 time/batch=3.25s
591/3508 (epoch 0.842) train_loss=325.75778647 time/batch=3.10s
592/3508 (epoch 0.844) train_loss=529.37576097 time/batch=4.56s
593/3508 (epoch 0.845) train_loss=332.80204190 time/batch=3.12s
594/3508 (epoch 0.847) train_loss=338.12435092 time/batch=3.12s
595/3508 (epoch 0.848) train_loss=483.33214480 time/batch=4.43s
596/3508 (epoch 0.849) train_loss=324.76220286 time/batch=3.13s
597/3508 (epoch 0.851) train_loss=376.58686489 time/batch=3.48s
598/3508 (epoch 0.852) train_loss=521.80165582 time/batch=4.68s
599/3508 (epoch 0.854) train_loss=483.29487518 time/batch=4.38s
600/3508 (epoch 0.855) train_loss=327.16078756 time/batch=3.08s
601/3508 (epoch 0.857) train_loss=481.99077142 time/batch=4.44s
602/3508 (epoch 0.858) train_loss=425.88353497 time/batch=4.05s
603/3508 (epoch 0.859) train_loss=358.75640661 time/batch=3.36s
604/3508 (epoch 0.861) train_loss=473.80186845 time/batch=4.42s
605/3508 (epoch 0.862) train_loss=499.27813245 time/batch=4.49s
606/3508 (epoch 0.864) train_loss=437.97943106 time/batch=4.06s
607/3508 (epoch 0.865) train_loss=323.01532690 time/batch=3.08s
608/3508 (epoch 0.867) train_loss=498.36564605 time/batch=4.47s
609/3508 (epoch 0.868) train_loss=465.12885072 time/batch=4.04s
610/3508 (epoch 0.869) train_loss=421.55670870 time/batch=3.80s
611/3508 (epoch 0.871) train_loss=368.50835480 time/batch=3.39s
612/3508 (epoch 0.872) train_loss=560.95447446 time/batch=6.13s
613/3508 (epoch 0.874) train_loss=333.48032569 time/batch=3.08s
614/3508 (epoch 0.875) train_loss=503.61157191 time/batch=4.58s
615/3508 (epoch 0.877) train_loss=332.44990065 time/batch=3.20s
616/3508 (epoch 0.878) train_loss=448.63188745 time/batch=4.17s
617/3508 (epoch 0.879) train_loss=322.00439053 time/batch=3.14s
618/3508 (epoch 0.881) train_loss=323.04401312 time/batch=3.13s
619/3508 (epoch 0.882) train_loss=329.49589514 time/batch=3.27s
620/3508 (epoch 0.884) train_loss=468.32307659 time/batch=4.16s
621/3508 (epoch 0.885) train_loss=533.28488643 time/batch=4.88s
622/3508 (epoch 0.887) train_loss=464.63208346 time/batch=4.31s
623/3508 (epoch 0.888) train_loss=480.19784258 time/batch=4.48s
624/3508 (epoch 0.889) train_loss=542.57888102 time/batch=6.22s
625/3508 (epoch 0.891) train_loss=407.89199670 time/batch=3.84s
626/3508 (epoch 0.892) train_loss=330.45218179 time/batch=3.29s
627/3508 (epoch 0.894) train_loss=355.02103690 time/batch=3.31s
628/3508 (epoch 0.895) train_loss=413.93056344 time/batch=4.74s
629/3508 (epoch 0.896) train_loss=341.57195171 time/batch=7.16s
630/3508 (epoch 0.898) train_loss=411.17897813 time/batch=8.91s
631/3508 (epoch 0.899) train_loss=484.33882090 time/batch=9.82s
632/3508 (epoch 0.901) train_loss=336.57077156 time/batch=6.82s
633/3508 (epoch 0.902) train_loss=425.04804370 time/batch=8.92s
634/3508 (epoch 0.904) train_loss=368.95100727 time/batch=7.41s
635/3508 (epoch 0.905) train_loss=344.46083490 time/batch=7.06s
636/3508 (epoch 0.906) train_loss=424.47196163 time/batch=4.04s
637/3508 (epoch 0.908) train_loss=338.47707854 time/batch=3.23s
638/3508 (epoch 0.909) train_loss=468.28352513 time/batch=4.31s
639/3508 (epoch 0.911) train_loss=375.06789755 time/batch=3.52s
640/3508 (epoch 0.912) train_loss=423.07392672 time/batch=7.90s
641/3508 (epoch 0.914) train_loss=518.15859046 time/batch=10.46s
642/3508 (epoch 0.915) train_loss=432.21739944 time/batch=8.95s
643/3508 (epoch 0.916) train_loss=388.25281684 time/batch=7.85s
644/3508 (epoch 0.918) train_loss=501.38071340 time/batch=10.08s
645/3508 (epoch 0.919) train_loss=333.20937882 time/batch=7.09s
646/3508 (epoch 0.921) train_loss=367.14948352 time/batch=7.37s
647/3508 (epoch 0.922) train_loss=431.39853926 time/batch=9.03s
648/3508 (epoch 0.924) train_loss=445.23048350 time/batch=9.13s
649/3508 (epoch 0.925) train_loss=320.25174996 time/batch=6.75s
650/3508 (epoch 0.926) train_loss=360.54172265 time/batch=7.52s
651/3508 (epoch 0.928) train_loss=313.80486624 time/batch=6.76s
652/3508 (epoch 0.929) train_loss=317.62927138 time/batch=6.79s
653/3508 (epoch 0.931) train_loss=489.68934478 time/batch=10.14s
654/3508 (epoch 0.932) train_loss=408.82133574 time/batch=8.84s
655/3508 (epoch 0.934) train_loss=456.64012703 time/batch=10.13s
656/3508 (epoch 0.935) train_loss=485.37969854 time/batch=9.32s
657/3508 (epoch 0.936) train_loss=324.57689553 time/batch=6.92s
658/3508 (epoch 0.938) train_loss=402.12608509 time/batch=8.14s
659/3508 (epoch 0.939) train_loss=423.65266960 time/batch=8.84s
660/3508 (epoch 0.941) train_loss=423.15745456 time/batch=8.83s
661/3508 (epoch 0.942) train_loss=444.84401662 time/batch=8.87s
662/3508 (epoch 0.944) train_loss=459.27222749 time/batch=9.16s
663/3508 (epoch 0.945) train_loss=413.85855061 time/batch=8.79s
664/3508 (epoch 0.946) train_loss=418.92760941 time/batch=8.79s
665/3508 (epoch 0.948) train_loss=332.22948762 time/batch=7.11s
666/3508 (epoch 0.949) train_loss=341.92809170 time/batch=7.15s
667/3508 (epoch 0.951) train_loss=378.71174534 time/batch=7.86s
668/3508 (epoch 0.952) train_loss=413.55348282 time/batch=8.78s
669/3508 (epoch 0.954) train_loss=460.13380128 time/batch=9.33s
670/3508 (epoch 0.955) train_loss=390.97026268 time/batch=8.12s
671/3508 (epoch 0.956) train_loss=373.11933271 time/batch=7.40s
672/3508 (epoch 0.958) train_loss=343.10377899 time/batch=7.16s
673/3508 (epoch 0.959) train_loss=336.07172289 time/batch=7.15s
674/3508 (epoch 0.961) train_loss=361.61258855 time/batch=7.47s
675/3508 (epoch 0.962) train_loss=444.37073258 time/batch=9.13s
676/3508 (epoch 0.963) train_loss=422.92976875 time/batch=8.93s
677/3508 (epoch 0.965) train_loss=445.06555949 time/batch=9.17s
678/3508 (epoch 0.966) train_loss=345.98893633 time/batch=7.49s
679/3508 (epoch 0.968) train_loss=429.69641573 time/batch=8.90s
680/3508 (epoch 0.969) train_loss=332.22042149 time/batch=6.94s
681/3508 (epoch 0.971) train_loss=423.55036227 time/batch=8.95s
682/3508 (epoch 0.972) train_loss=366.13280561 time/batch=7.47s
683/3508 (epoch 0.973) train_loss=414.86473767 time/batch=8.86s
684/3508 (epoch 0.975) train_loss=440.85949058 time/batch=9.15s
685/3508 (epoch 0.976) train_loss=415.80053248 time/batch=9.08s
686/3508 (epoch 0.978) train_loss=346.39698973 time/batch=6.90s
687/3508 (epoch 0.979) train_loss=430.42165895 time/batch=9.04s
688/3508 (epoch 0.981) train_loss=418.66630012 time/batch=9.03s
689/3508 (epoch 0.982) train_loss=445.86615730 time/batch=9.03s
